hh_id,num_trips,num_days_complete,person_id,person_num,is_participant,phone_type,relationship,age,r_age,race_1,race_2,race_3,race_4,race_5,race_6,race_997,race_999,r_race,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_997,ethnicity_999,r_ethnicity,gender,can_drive,disability,disability_follow_1,disability_follow_2,disability_follow_3,disability_follow_4,disability_follow_5,disability_follow_6,disability_follow_996,disability_follow_999,education,employment,worker,num_jobs,job_type,industry,work_in_region,work_county,work_cms_zone,wfh_policy,commute_freq,telework_freq,r_telework_freq,work_mode,r_work_mode,work_mode_own,work_mode_auto,work_park_loc,work_park_pay,work_park_cost,work_park_amount,work_mode_taxi,work_mode_bus,work_mode_rail,work_mode_ferry,work_mode_bike,work_bike_park,work_mode_scooter,work_scooter_park,student,r_student,school_type,r_school_type,school_in_region,school_county,school_freq,remote_class_freq,school_mode,school_mode_own,school_mode_auto,school_park_loc,school_park_cost,school_park_amount,school_mode_taxi,school_mode_bus,school_mode_rail,school_mode_ferry,school_mode_bike,school_bike_park,school_mode_scooter,school_scooter_park,home_park_1,home_park_2,home_park_3,home_park_pay,home_park_cost,home_park_amount,second_home,second_home_freq,second_home_in_region,second_home_county,share_1,share_2,share_3,share_4,share_5,share_6,share_996,tnc_freq,tnc_purp,carshare_freq,vehicle,bike_freq,bike_purp_1,bike_purp_2,bike_purp_3,bike_purp_4,bike_purp_5,bike_purp_6,bike_purp_997,no_bike_nyc_1,no_bike_nyc_2,no_bike_nyc_3,no_bike_nyc_4,no_bike_nyc_5,no_bike_nyc_6,no_bike_nyc_7,no_bike_nyc_9,no_bike_nyc_997,no_freq_bike_nyc_1,no_freq_bike_nyc_2,no_freq_bike_nyc_3,no_freq_bike_nyc_4,no_freq_bike_nyc_5,no_freq_bike_nyc_6,no_freq_bike_nyc_997,no_freq_bike_nyc_other,bike_stolen,citi_bike_freq,citi_bike_type,citi_bike_pay,citi_bike_alt_mode,no_bike_share_1,no_bike_share_2,no_bike_share_3,no_bike_share_4,no_bike_share_5,no_bike_share_6,no_bike_share_7,no_bike_share_8,no_bike_share_997,micromobility_devices_204,micromobility_devices_83,micromobility_devices_205,micromobility_devices_73,micromobility_devices_206,micromobility_devices_207,micromobility_devices_996,kid_accompany,kid_mode,r_kid_mode,kid_mode_own,kid_mode_auto,kid_mode_taxi,kid_mode_bus,kid_mode_rail,kid_mode_ferry,kid_access,kid_egress,kid_mode_bike,kid_mode_scooter,harassment,harassment_change_1,harassment_change_2,harassment_change_3,harassment_change_4,harassment_change_5,harassment_change_6,harassment_change_7,harassment_change_8,harassment_change_9,harassment_change_10,harassment_change_996,harassment_change_997,person_weight
22090281,9,1,2209028101,1,1,2,0,7,3,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,1,1,1,0,995,995,995,995,995,995,995,995,6,1,1,1,5,9,1,36061.0,4,3,3,3,3,100,100,6,995,3,2,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,0,1,3,325.0,0,995,0,,1,0,0,0,0,0,0,6,995,995,6,6,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,995,0,6,995,995,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,2,0,0,0,0,0,0,1,0,0,0,0,0,123.2900995
22050441,28,7,2205044101,1,1,995,0,5,2,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,1,1,1,0,995,995,995,995,995,995,995,995,6,1,1,1,5,8,1,36061.0,4,3,3,3,3,105,105,995,995,995,995,995,,995,995,30,995,995,995,995,995,3,2,13,6,1,36061.0,995,3,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,1,0,0,995,,0,995,0,,1,0,1,0,0,0,0,5,1,995,6,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,0,0,1,0,0,1,0,995,995,5,2,3,102,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,1,0,0,0,0,0,0,1,0,0,0,"2,060.270809"
22001128,35,7,2200112801,1,1,995,0,4,2,0,0,0,0,1,0,0,0,5,0,0,0,0,1,1,0,7,2,3,0,995,995,995,995,995,995,995,995,2,5,0,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,1,13,6,1,36005.0,1,1,105,995,995,995,995,,995,995,30,995,995,995,995,995,995,995,995,995,995,,0,995,0,,0,0,0,0,0,0,1,995,995,995,995,6,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,995,995,1,995,995,995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,1,1,0,0,1,0,0,1,0,0,0,246.5204112
22058009,27,6,2205800901,1,1,995,0,6,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,0,1,0,999,2,1,1,1,8,1,36061.0,4,2,2,5,5,105,105,995,995,995,995,995,,995,995,30,995,995,995,995,995,3,2,997,7,1,36047.0,995,5,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,0,995,0,,0,0,0,0,0,0,1,995,995,995,995,996,995,995,995,995,995,995,995,0,0,0,0,0,0,1,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,1,1,0,0,0,0,0,0,0,0,"4,353.096128"
22064594,2,1,2206459401,1,1,2,0,5,2,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,1,2,1,0,995,995,995,995,995,995,995,995,3,3,1,1,1,10,1,36047.0,9,1,1,995,996,100,100,7,995,3,1,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,0,0,995,,0,995,0,,1,0,0,0,0,0,0,6,995,995,7,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,1,0,0,0,1,0,995,0,1,995,995,995,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,1,0,0,0,0,0,"1,197.525379"
22047350,61,6,2204735001,1,1,2,0,8,3,0,0,0,0,0,0,0,1,999,0,0,0,0,0,0,1,999,1,1,999,995,995,995,995,995,995,995,995,999,1,1,1,4,14,995,,995,995,1,995,996,100,100,6,995,3,1,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,0,0,995,,0,995,0,,0,0,0,0,0,0,1,995,995,995,6,5,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,0,0,0,0,0,1,0,995,0,6,995,995,104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,0,0,0,0,0,1,0,0,0,"9,881.460596"
22051728,20,7,2205172801,1,1,995,0,5,2,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,7,2,1,3,5,7,1,36061.0,4,3,3,3,3,105,105,995,995,995,995,995,,995,995,30,995,995,995,995,995,0,1,13,6,1,36061.0,3,6,105,995,995,995,995,,995,995,30,995,995,995,995,995,995,995,995,995,995,,0,995,0,,1,0,0,0,0,0,0,4,4,995,995,996,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,1,0,0,0,0,0,0,1,1,0,0,659.5096024
22059662,3,1,2205966201,1,1,2,0,6,3,0,0,0,0,0,0,0,1,999,0,0,0,0,0,0,1,999,999,1,999,995,995,995,995,995,995,995,995,7,1,1,2,5,4,1,36061.0,4,3,3,3,3,100,100,6,995,3,2,995,,995,995,995,995,995,995,995,995,3,2,13,6,1,36047.0,995,4,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,0,0,995,,0,995,0,,1,0,0,0,0,0,0,5,2,995,6,996,995,995,995,995,995,995,995,1,0,0,0,0,0,1,1,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,1,1,1,0,1,0,0,0,0,0,"11,840.48721"
22104217,82,7,2210421701,1,1,995,0,6,3,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,1,2,1,0,995,995,995,995,995,995,995,995,6,1,1,2,2,14,995,,995,1,2,4,4,100,100,6,995,3,2,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,0,0,995,,0,995,0,,0,0,0,0,0,0,1,995,995,995,6,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,995,0,1,995,995,995,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,1,1,1,0,1,0,1,0,0,0,"6,792.100001"
22079758,54,5,2207975801,1,1,995,0,5,2,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,1,0,995,995,995,995,995,995,995,995,6,1,1,1,5,1,1,36061.0,4,3,3,3,3,105,105,995,995,995,995,995,,995,995,30,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,1,4,1,36081.0,1,1,1,0,0,0,0,5,1,6,995,5,1,1,1,0,0,0,0,995,995,995,995,995,995,995,995,995,0,1,1,1,0,0,0,995,995,4,1,3,107,995,995,995,995,995,995,995,995,995,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,1,1,0,1,0,0,0,1,0,0,0,183.3074098
22119730,21,6,2211973001,1,1,995,0,5,2,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,1,0,995,995,995,995,995,995,995,995,6,1,1,1,1,1,1,36061.0,4,1,1,995,996,107,107,995,995,995,995,995,,995,995,995,995,995,995,204,997,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,0,0,995,,0,995,0,,0,0,0,0,0,0,1,995,995,995,6,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,995,0,1,995,995,995,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,1,0,0,0,0,0,0,0,0,0,905.5933511
22090902,56,6,2209090201,1,1,2,0,5,2,0,0,0,0,0,0,0,1,999,0,0,0,0,0,0,1,999,1,1,0,995,995,995,995,995,995,995,995,999,2,1,1,1,10,1,36005.0,2,3,3,3,3,105,105,995,995,995,995,995,,995,995,30,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,0,995,0,,1,0,1,0,0,0,0,1,1,995,995,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,0,1,0,1,1,1,0,995,0,5,4,5,104,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,0,1,1,0,1,1,0,1,0,0,0,"6,137.701257"
22144182,31,6,2214418201,1,1,2,0,5,2,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,0,995,995,995,995,995,995,995,995,7,1,1,1,5,13,1,36061.0,4,3,3,3,3,102,102,995,995,995,995,995,,995,55,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,0,0,995,,0,995,0,,1,0,0,0,0,0,0,3,7,995,6,5,1,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,0,1,0,1,0,0,0,995,0,1,995,995,995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,1,0,1,1,0,0,0,1,0,0,0,"6,009.52768"
22107298,33,6,2210729801,1,1,2,0,7,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,999,2,1,0,995,995,995,995,995,995,995,995,7,1,1,1,1,14,1,36081.0,5,1,1,995,996,100,100,6,995,4,5,1,0.06,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,0,0,995,,0,995,0,,1,0,0,0,0,0,0,6,995,995,6,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,995,0,1,995,995,995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,1,0,0,0,0,1,0,0,0,0,0,"1,889.979724"
22121956,3,1,2212195601,1,1,1,0,8,3,0,0,0,0,0,0,0,1,999,0,0,0,0,0,0,1,999,1,1,0,995,995,995,995,995,995,995,995,7,1,1,1,1,4,1,36061.0,4,1,1,995,996,108,108,995,995,995,995,995,,995,995,995,175,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,0,0,995,,0,995,0,,0,0,0,0,0,0,1,995,995,995,6,5,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,1,1,0,0,1,0,995,0,1,995,995,995,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,0,0,0,0,0,1,0,0,0,190.6647063
22068474,37,5,2206847401,1,1,995,0,7,3,0,0,0,0,0,0,0,1,999,0,0,0,0,0,0,1,999,1,1,0,995,995,995,995,995,995,995,995,6,1,1,1,1,8,1,36061.0,4,2,2,996,996,105,105,995,995,995,995,995,,995,995,30,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,0,0,995,,0,995,0,,0,0,0,0,0,0,1,995,995,995,6,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,1,0,0,0,1,0,995,0,6,995,995,107,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,1,0,0,0,"1,039.819704"
22056425,49,6,2205642501,1,1,995,0,5,2,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,0,995,995,995,995,995,995,995,995,6,5,0,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,1,13,6,1,36061.0,3,996,105,995,995,995,995,,995,995,30,995,995,995,995,995,995,995,995,995,995,,1,1,1,36081.0,1,0,1,0,0,0,0,5,1,995,995,5,0,0,1,0,0,1,0,995,995,995,995,995,995,995,995,995,1,0,1,0,0,0,1,995,995,4,1,3,106,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,2,0,1,1,0,1,0,0,0,1,1,0,0,"1,878.587228"
22120517,27,6,2212051701,1,1,995,0,8,3,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,1,1,1,0,995,995,995,995,995,995,995,995,7,1,1,1,5,7,1,36085.0,10,3,3,3,3,100,100,6,995,3,5,4,353.5,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,0,0,995,,0,995,0,,1,0,0,0,0,0,0,6,995,995,6,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,1,0,0,0,1,0,995,0,1,995,995,995,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,2,0,0,0,0,0,0,0,0,1,0,0,0,440.60694
22042594,87,7,2204259401,1,1,995,0,6,3,0,0,0,0,0,0,0,1,999,0,0,1,0,0,0,0,3,1,1,0,995,995,995,995,995,995,995,995,3,1,1,1,4,12,995,,995,995,1,995,996,101,100,995,33,4,1,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,0,1,0,995,,0,995,0,,1,0,0,0,0,0,0,6,995,995,997,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,1,0,0,0,1,0,995,0,1,995,995,995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,1,0,0,0,0,1,0,0,0,418.3872594
22050664,42,6,2205066401,1,1,995,0,6,3,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,6,1,1,0,995,995,995,995,995,995,995,995,5,1,1,1,1,13,0,36047.0,8,1,1,995,996,100,100,6,995,3,1,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,0,1,0,995,,0,995,0,,0,0,0,0,0,0,1,995,995,995,6,6,1,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,995,0,1,995,995,995,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,1,1,0,0,0,1,0,1,1,0,0,855.6871414
22070366,8,1,2207036601,1,1,1,0,6,3,0,0,0,0,0,0,0,1,999,0,0,0,0,0,0,1,999,999,1,999,995,995,995,995,995,995,995,995,2,2,1,1,1,10,0,36047.0,8,1,2,4,4,100,100,6,995,3,1,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,0,1,0,995,,0,995,0,,0,0,0,0,0,0,1,995,995,995,6,4,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1,995,995,995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,1,1,0,0,0,0,0,0,0,0,0,"15,695.86562"
22144478,1,1,2214447801,1,1,0,0,7,3,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,1,0,995,995,995,995,995,995,995,995,3,1,1,1,1,1,1,36085.0,10,3,2,4,4,108,108,995,995,995,995,995,,995,995,995,175,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,0,0,995,,0,995,0,,0,0,0,0,1,0,0,995,995,995,6,3,0,1,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1,995,995,995,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,1,0,0,0,0,0,0,0,0,102.0838025
22130066,12,7,2213006601,1,1,995,0,5,2,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,1,1,1,0,995,995,995,995,995,995,995,995,7,3,1,2,5,9,1,36081.0,6,3,3,2,2,1,1,995,995,995,995,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,1,0,0,995,,0,995,0,,1,0,1,0,0,0,0,5,1,995,6,6,1,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,1,0,0,0,0,1,0,995,995,4,2,3,105,995,995,995,995,995,995,995,995,995,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,1,1,1,1,1,1,0,1,0,0,0,186.9121398
22045984,77,7,2204598401,1,1,2,0,6,3,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,6,2,1,0,995,995,995,995,995,995,995,995,7,1,1,1,5,6,1,36047.0,8,5,3,3,3,103,103,995,995,995,995,995,,995,995,995,995,2,997,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,0,0,995,,0,995,0,,1,0,1,0,0,0,0,5,2,995,997,1,1,1,1,1,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,3,3,2,996,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,1,0,0,0,"4,063.461025"
22052459,47,7,2205245901,1,1,2,0,9,4,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,1,1,1,0,995,995,995,995,995,995,995,995,6,7,1,1,1,15,1,36047.0,8,6,3,996,996,1,1,995,995,995,995,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,1,0,1,3,454.5,1,5,0,,1,0,1,0,0,0,0,6,995,995,6,6,1,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,995,0,5,1,2,105,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,0,0,1,0,"1,649.999343"
22034535,25,7,2203453501,1,1,995,0,7,3,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,3,1,1,0,995,995,995,995,995,995,995,995,7,1,1,1,4,7,995,,995,995,1,995,996,103,103,995,995,995,995,995,,995,995,995,995,2,6,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,0,0,995,,1,2,0,,1,0,0,0,0,0,0,6,995,995,6,1,1,0,0,1,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,995,995,995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,1,1,1,1,1,1,0,1,1,0,0,271.9565973
22117220,3,1,2211722001,1,1,1,0,5,2,0,0,0,0,0,0,0,1,999,0,0,0,0,0,0,1,999,1,1,0,995,995,995,995,995,995,995,995,4,1,1,2,2,997,995,,995,2,2,996,996,101,100,995,33,4,5,1,0.0,995,995,995,995,995,995,995,995,3,2,10,3,1,36085.0,995,2,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,0,1,0,995,,0,995,0,,0,0,0,0,0,0,1,995,995,995,6,996,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,0,0,0,0,0,0,0,0,0,0,0,188.8045371
22145528,3,1,2214552801,1,1,2,0,9,4,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,1,2,1,0,995,995,995,995,995,995,995,995,7,2,1,3,5,1,1,36061.0,4,4,3,4,4,105,105,995,995,995,995,995,,995,995,30,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,1,0,1,3,700.0,0,995,0,,1,0,0,0,0,0,0,5,4,995,7,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,0,0,0,0,0,1,0,995,0,1,995,995,995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,1,0,0,0,"1,382.703688"
22080823,35,7,2208082301,1,1,995,0,7,3,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,1,1,1,999,995,995,995,995,995,995,995,995,7,1,1,1,1,8,1,36047.0,8,1,1,995,996,100,100,6,995,3,3,3,181.8,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,1,0,1,3,101.0,0,995,0,,1,0,0,0,0,0,0,5,5,995,6,3,0,0,0,1,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1,995,995,995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,1,0,1,1,0,1,0,1,0,0,0,462.6904946
22106432,7,1,2210643201,1,1,1,0,5,2,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,1,4,1,0,995,995,995,995,995,995,995,995,3,2,1,1,1,14,1,36081.0,5,3,3,996,996,105,105,995,995,995,995,995,,995,995,30,995,995,995,995,995,0,1,12,5,1,36061.0,2,996,105,995,995,995,995,,995,995,30,995,995,995,995,995,1,0,0,0,995,,0,995,0,,1,0,1,0,0,0,0,6,995,995,6,3,1,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,5,3,1,1,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,0,0,1,0,"2,932.121939"
22075676,29,6,2207567601,1,1,995,0,5,2,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,1,2,1,0,995,995,995,995,995,995,995,995,6,1,1,1,2,7,995,,995,1,1,995,996,105,105,995,995,995,995,995,,995,995,30,995,995,995,995,995,0,1,13,6,1,36061.0,3,6,105,995,995,995,995,,995,995,30,995,995,995,995,995,0,0,1,0,995,,0,995,0,,1,0,1,0,0,0,0,6,995,995,6,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,995,995,5,2,4,105,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,0,0,0,0,0,1,0,0,1,280.0024015
22131337,2,1,2213133701,1,1,2,0,7,3,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,1,0,995,995,995,995,995,995,995,995,6,1,1,1,5,1,0,,995,3,3,3,3,100,100,6,995,3,5,1,20.0,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,0,0,995,,1,2,0,36103.0,0,0,0,0,0,0,1,995,995,995,6,4,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1,995,995,995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,1,1,1,0,0,1,0,1,1,0,0,"2,203.120238"
22092687,2,1,2209268701,1,1,2,0,7,3,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,1,1,1,0,995,995,995,995,995,995,995,995,7,1,1,1,5,8,0,,995,4,5,1,1,100,100,6,995,3,2,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,1,0,1,3,420.0,0,995,0,,1,0,0,0,0,0,0,5,99,995,6,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,0,0,1,0,0,0,0,995,995,6,995,995,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,123.344813
